LAT,LON,YEAR,MO,DY,ALLSKY_SFC_SW_DWN,WS50M,TS,PS,PRECTOT,QV2M
44.25251,38.83211,2008,05,20,              6.98,    1.47,   17.17,  100.09,    0.00,    9.92
44.25251,38.83211,2008,05,21,              7.03,    1.45,   18.17,  100.16,    0.01,   10.93
44.25251,38.83211,2008,05,22,              6.96,    2.44,   18.88,   99.86,    0.00,   11.11
44.25251,38.83211,2008,05,23,              7.28,    2.27,   19.29,   99.50,    0.01,   11.27
44.25251,38.83211,2008,05,24,              7.46,    3.11,   18.75,   99.76,    0.31,   11.82
44.25251,38.83211,2008,05,25,              2.24,    3.99,   17.65,   99.64,   23.65,   11.35
44.25251,38.83211,2008,05,26,              6.18,    2.69,   17.66,   99.74,    4.89,   11.04
44.25251,38.83211,2008,05,27,              5.69,    3.97,   17.48,  100.00,    2.60,   10.09
44.25251,38.83211,2008,05,28,              3.34,    4.67,   16.13,   99.96,    4.78,    9.12
44.25251,38.83211,2008,05,29,              3.08,    6.35,   14.69,   99.24,   38.42,    8.88
44.25251,38.83211,2008,05,30,              5.86,    3.09,   14.64,  100.34,    1.45,    8.48
44.25251,38.83211,2008,05,31,              7.35,    3.87,   15.09,  100.27,    0.12,    8.78
44.25251,38.83211,2008,06,01,              6.61,    2.92,   15.47,   99.93,    0.34,    8.40
44.25251,38.83211,2008,06,02,              3.48,    3.35,   14.78,   99.89,    7.04,    8.70
44.25251,38.83211,2008,06,03,              6.67,    4.16,   14.80,  100.26,    1.74,    7.98
44.25251,38.83211,2008,06,04,              8.05,    2.91,   15.36,  100.36,    0.00,    7.99
44.25251,38.83211,2008,06,05,              8.04,    2.51,   16.49,   99.77,    0.00,    9.20
44.25251,38.83211,2008,06,06,              6.33,    3.46,   17.56,   99.52,    6.08,   10.53
44.25251,38.83211,2008,06,07,              7.54,    5.38,   18.62,   99.45,    0.01,   11.07
44.25251,38.83211,2008,06,08,              6.71,    3.83,   18.88,   99.68,    0.19,   10.94
44.25251,38.83211,2008,06,09,              7.77,    3.69,   19.16,   99.89,    0.33,   11.06
44.25251,38.83211,2008,06,10,              7.99,    4.25,   19.16,   99.78,    0.13,   11.07
44.25251,38.83211,2008,06,11,              4.76,    5.34,   18.66,   99.47,    1.91,   11.26
44.25251,38.83211,2008,06,12,              3.67,    2.99,   18.25,   99.34,    4.21,   11.65
44.25251,38.83211,2008,06,13,              7.25,    4.01,   19.17,   99.72,    1.01,   11.87
44.25251,38.83211,2008,06,14,              8.08,    3.01,   20.18,   99.63,    0.06,   12.14
44.25251,38.83211,2008,06,15,              6.84,    2.49,   20.66,   99.41,    0.31,   12.59
44.25251,38.83211,2008,06,16,              6.71,    2.80,   20.91,   99.58,    1.02,   12.80
44.25251,38.83211,2008,06,17,              6.22,    3.61,   20.11,  100.06,    1.45,   12.26
44.25251,38.83211,2008,06,18,              6.79,    3.42,   20.39,  100.21,   14.39,   12.36
44.25251,38.83211,2008,06,19,              7.87,    2.54,   20.93,  100.11,    0.01,   12.32
44.25251,38.83211,2008,06,20,              7.31,    3.97,   21.47,   99.72,    0.54,   12.89
44.25251,38.83211,2008,06,21,              6.39,    2.42,   21.80,   99.75,    1.71,   12.58
44.25251,38.83211,2008,06,22,              7.61,    5.14,   21.71,   99.99,    0.02,   12.10
44.25251,38.83211,2008,06,23,              7.55,    4.97,   20.61,  100.13,    0.00,   10.40
44.25251,38.83211,2008,06,24,              4.30,    3.83,   19.94,  100.12,    0.73,   10.38
44.25251,38.83211,2008,06,25,              7.73,    4.23,   21.45,  100.14,    2.90,   12.94
44.25251,38.83211,2008,06,26,              7.78,    3.05,   22.05,  100.32,    0.03,   12.12
44.25251,38.83211,2008,06,27,              8.00,    3.82,   22.47,  100.06,    0.00,   11.55
44.25251,38.83211,2008,06,28,              7.74,    2.62,   23.44,   99.79,    0.00,   13.22
44.25251,38.83211,2008,06,29,              6.17,    3.05,   22.93,   99.75,    3.26,   13.46
44.25251,38.83211,2008,06,30,              7.31,    5.17,   21.84,   99.90,    5.39,   11.24
44.25251,38.83211,2008,07,01,              7.29,    4.17,   21.94,   99.79,    0.22,   10.98
44.25251,38.83211,2008,07,02,              4.50,    5.19,   21.42,   99.58,   31.46,   12.41
44.25251,38.83211,2008,07,03,              5.03,    3.69,   20.88,   99.47,   17.39,   11.11
44.25251,38.83211,2008,07,04,              6.59,    4.69,   21.52,   99.72,    3.21,   12.55
44.25251,38.83211,2008,07,05,              8.02,    3.19,   21.95,   99.46,    0.01,   12.05
44.25251,38.83211,2008,07,06,              2.67,    5.03,   21.27,   99.32,   49.19,   13.72
44.25251,38.83211,2008,07,07,              6.55,    3.72,   21.09,   99.81,   37.56,   12.13
44.25251,38.83211,2008,07,08,              8.04,    4.44,   21.37,   99.88,    0.00,   11.43
44.25251,38.83211,2008,07,09,              8.01,    1.99,   21.81,   99.50,    0.00,   12.24
44.25251,38.83211,2008,07,10,              6.25,    5.54,   21.88,   99.59,    0.53,   12.86
44.25251,38.83211,2008,07,11,              8.02,    4.97,   21.49,  100.05,    0.17,   10.65
44.25251,38.83211,2008,07,12,              7.73,    4.87,   22.20,   99.99,    0.00,   11.57
44.25251,38.83211,2008,07,13,              6.94,    6.27,   23.22,   99.76,    0.02,   13.25
44.25251,38.83211,2008,07,14,              1.67,    3.82,   22.48,   99.80,    6.53,   13.79
44.25251,38.83211,2008,07,15,              6.28,    3.27,   22.88,   99.76,    1.99,   13.95
44.25251,38.83211,2008,07,16,              7.38,    2.40,   23.86,   99.40,    0.02,   14.36
44.25251,38.83211,2008,07,17,              3.32,    4.68,   23.24,   99.26,    1.93,   14.14
44.25251,38.83211,2008,07,18,              3.87,    5.76,   22.63,   99.55,   10.50,   13.75
44.25251,38.83211,2008,07,19,              7.54,    3.82,   23.45,   99.81,    0.14,   13.53
44.25251,38.83211,2008,07,20,              7.22,    4.67,   24.43,   99.88,    0.01,   14.64
44.25251,38.83211,2008,07,21,              7.66,    6.09,   24.87,   99.84,    0.00,   14.70
44.25251,38.83211,2008,07,22,              7.29,    3.13,   26.13,   99.37,    0.00,   16.08
44.25251,38.83211,2008,07,23,              7.32,    2.44,   26.37,   99.23,    0.01,   16.26
44.25251,38.83211,2008,07,24,              7.39,    2.66,   27.64,   99.04,    0.00,   15.80
44.25251,38.83211,2008,07,25,              6.48,    3.37,   26.74,   98.93,    0.10,   16.85
44.25251,38.83211,2008,07,26,              5.03,    2.35,   26.54,   99.02,    1.21,   17.26
44.25251,38.83211,2008,07,27,              5.49,    4.68,   25.39,   99.02,    3.30,   15.61
44.25251,38.83211,2008,07,28,              6.19,    5.29,   24.41,   99.35,    2.96,   14.06
44.25251,38.83211,2008,07,29,              5.95,    2.05,   24.78,   99.66,    1.24,   13.26
44.25251,38.83211,2008,07,30,              7.09,    5.83,   24.86,   99.95,    0.05,   12.23
44.25251,38.83211,2008,07,31,              7.53,    6.92,   24.61,  100.05,    0.20,   12.00
44.25251,38.83211,2008,08,01,              7.15,    7.35,   24.52,   99.98,    1.95,   13.08
44.25251,38.83211,2008,08,02,              7.29,    8.61,   24.51,   99.99,    0.00,   12.70
44.25251,38.83211,2008,08,03,              7.30,    6.15,   24.99,   99.66,    0.02,   13.22
44.25251,38.83211,2008,08,04,              5.80,    2.88,   25.12,   99.39,    0.24,   14.98
44.25251,38.83211,2008,08,05,              7.08,    4.24,   25.40,   99.40,    0.01,   12.91
44.25251,38.83211,2008,08,06,              7.18,    3.49,   24.89,   99.45,    0.00,   12.59
44.25251,38.83211,2008,08,07,              7.30,    5.09,   24.37,   99.60,    0.00,   11.86
44.25251,38.83211,2008,08,08,              7.25,    7.35,   24.30,   99.63,    0.00,   10.60
44.25251,38.83211,2008,08,09,              7.32,    2.84,   24.77,   99.45,    0.00,   11.58
44.25251,38.83211,2008,08,10,              6.64,    2.71,   25.25,   99.25,    0.01,   13.85
44.25251,38.83211,2008,08,11,              6.49,    2.51,   25.78,   99.34,    0.04,   13.99
44.25251,38.83211,2008,08,12,              6.63,    4.31,   26.46,   99.35,    0.00,   13.38
44.25251,38.83211,2008,08,13,              6.80,    3.59,   26.86,   99.56,    0.04,   13.48
44.25251,38.83211,2008,08,14,              6.38,    4.28,   25.81,   99.58,    0.17,   13.54
44.25251,38.83211,2008,08,15,              6.76,    3.62,   26.55,   99.31,    0.01,   12.23
44.25251,38.83211,2008,08,16,              6.26,    3.10,   26.95,   99.09,    0.00,   12.56
44.25251,38.83211,2008,08,17,              6.49,    2.96,   27.39,   99.33,    0.02,   14.99
44.25251,38.83211,2008,08,18,              6.80,    2.30,   27.37,   99.62,    0.00,   14.53
44.25251,38.83211,2008,08,19,              6.60,    2.90,   26.63,   99.68,    0.02,   15.67
44.25251,38.83211,2008,08,20,              6.46,    2.46,   26.30,   99.86,    1.52,   15.46
44.25251,38.83211,2008,08,21,              6.27,    3.50,   27.26,   99.89,    0.35,   13.81
44.25251,38.83211,2008,08,22,              6.60,    5.20,   28.09,   99.73,    0.01,   12.96
44.25251,38.83211,2008,08,23,              6.51,    4.28,   28.41,   99.51,    0.02,   12.41
44.25251,38.83211,2008,08,24,              6.45,    3.19,   27.89,   99.25,    0.10,   14.81
44.25251,38.83211,2008,08,25,              3.90,    3.52,   27.19,   99.50,    0.33,   16.38
44.25251,38.83211,2008,08,26,              6.18,    3.44,   26.72,  100.11,    1.64,   13.72
44.25251,38.83211,2008,08,27,              6.47,    5.76,   25.55,  100.35,    0.00,   10.01
44.25251,38.83211,2008,08,28,              6.48,    3.43,   25.04,  100.23,    0.00,    9.91
44.25251,38.83211,2008,08,29,              6.26,    2.71,   25.04,   99.66,    0.00,   11.54
44.25251,38.83211,2008,08,30,              5.64,    3.75,   24.70,   99.38,    0.01,   13.56
44.25251,38.83211,2008,08,31,              5.74,    5.32,   23.22,   99.93,    0.19,   10.02
44.25251,38.83211,2008,09,01,              5.41,    4.91,   21.83,  100.47,    0.00,    7.58
44.25251,38.83211,2008,09,02,              6.04,    4.64,   22.51,  100.35,    0.00,    7.84
44.25251,38.83211,2008,09,03,              6.03,    2.70,   23.49,   99.98,    0.00,   10.23
44.25251,38.83211,2008,09,04,              5.89,    2.12,   23.63,  100.03,    0.00,   11.53
44.25251,38.83211,2008,09,05,              4.94,    3.06,   23.15,  100.12,    8.23,   13.74
44.25251,38.83211,2008,09,06,              5.34,    2.30,   23.77,  100.09,    0.80,   13.20
44.25251,38.83211,2008,09,07,              5.62,    3.67,   23.39,   99.90,    0.08,   11.23
44.25251,38.83211,2008,09,08,              5.26,    2.51,   23.82,   99.78,    0.21,   12.12
44.25251,38.83211,2008,09,09,              5.12,    2.00,   23.38,   99.66,    1.45,   12.53
44.25251,38.83211,2008,09,10,              1.55,    3.19,   22.12,   99.54,   16.45,   13.25
44.25251,38.83211,2008,09,11,              4.11,    4.60,   21.23,   99.65,   19.32,   10.71
44.25251,38.83211,2008,09,12,              3.35,    5.75,   21.48,   99.62,   14.20,   10.78
44.25251,38.83211,2008,09,13,              4.16,    4.07,   22.24,   99.62,    1.02,   11.93
44.25251,38.83211,2008,09,14,              3.50,    6.54,   21.24,   99.75,   16.89,   11.61
44.25251,38.83211,2008,09,15,              5.28,    4.50,   19.30,  100.39,    0.01,    7.43
44.25251,38.83211,2008,09,16,              5.00,    3.05,   21.03,   99.83,    0.00,    8.86
44.25251,38.83211,2008,09,17,              4.68,    3.25,   23.36,   99.45,    0.00,   10.76
44.25251,38.83211,2008,09,18,              2.65,    3.69,   22.08,   99.16,    2.22,   12.44
44.25251,38.83211,2008,09,19,              4.78,    5.20,   20.60,   99.92,    1.49,   10.04
44.25251,38.83211,2008,09,20,              4.19,    4.57,   21.07,   99.89,    0.09,   10.67
44.25251,38.83211,2008,09,21,              2.81,    3.40,   21.73,   99.51,    0.17,   12.57
44.25251,38.83211,2008,09,22,              1.95,    3.87,   21.08,   99.44,   11.88,   11.85
44.25251,38.83211,2008,09,23,              2.04,    3.89,   19.92,   99.57,   18.03,   11.16
44.25251,38.83211,2008,09,24,              3.42,    3.96,   19.15,  100.04,    1.09,    9.59
44.25251,38.83211,2008,09,25,              4.48,    3.48,   18.92,  100.28,    0.04,    8.39
44.25251,38.83211,2008,09,26,              3.86,    6.03,   18.85,  100.00,    0.00,    8.67
44.25251,38.83211,2008,09,27,              3.39,    7.54,   19.32,   99.56,    0.00,    9.00
44.25251,38.83211,2008,09,28,              4.33,    8.95,   17.84,   99.80,    0.01,    8.05
44.25251,38.83211,2008,09,29,              3.73,    4.04,   17.36,  100.04,    0.02,    7.98
44.25251,38.83211,2008,09,30,              3.40,    5.29,   17.50,   99.71,    2.26,    8.77
44.25251,38.83211,2008,10,01,              4.58,    4.51,   17.19,  100.39,    0.93,    8.07
44.25251,38.83211,2008,10,02,              3.87,    2.31,   17.05,  100.66,    0.03,    7.94
44.25251,38.83211,2008,10,03,              4.40,    2.55,   17.53,  100.41,    0.00,    7.92
44.25251,38.83211,2008,10,04,              3.92,    3.58,   18.85,  100.08,    0.00,   10.06
44.25251,38.83211,2008,10,05,              4.23,    3.99,   19.54,   99.87,    0.00,   11.08
44.25251,38.83211,2008,10,06,              2.61,    4.09,   19.05,  100.04,    1.06,   10.16
44.25251,38.83211,2008,10,07,              3.71,    4.47,   17.98,  100.16,    3.04,    9.06
44.25251,38.83211,2008,10,08,              2.26,    5.88,   17.58,  100.24,    2.50,    9.26
44.25251,38.83211,2008,10,09,              3.15,    4.40,   17.00,  100.63,    1.46,    8.69
44.25251,38.83211,2008,10,10,              3.63,    5.27,   16.49,  101.16,    0.11,    7.41
44.25251,38.83211,2008,10,11,              4.07,    4.45,   15.30,  101.07,    0.02,    5.93
44.25251,38.83211,2008,10,12,              4.06,    3.97,   15.19,  101.10,    0.00,    6.20
44.25251,38.83211,2008,10,13,              3.16,    2.55,   15.05,  101.02,    0.04,    7.46
44.25251,38.83211,2008,10,14,              3.86,    1.65,   16.08,  100.94,    0.00,    7.82
44.25251,38.83211,2008,10,15,              2.06,    3.91,   17.05,  100.17,    1.50,    8.34
44.25251,38.83211,2008,10,16,              1.21,    3.64,   16.47,   99.72,   22.42,    9.89
44.25251,38.83211,2008,10,17,              3.62,    3.91,   16.71,  100.34,    0.32,    9.06
44.25251,38.83211,2008,10,18,              3.02,    6.59,   17.14,  100.49,    5.32,    9.98
44.25251,38.83211,2008,10,19,              3.66,    5.39,   14.30,  101.30,    0.02,    6.22
44.25251,38.83211,2008,10,20,              2.21,    3.38,   13.95,  100.82,    0.00,    6.60
44.25251,38.83211,2008,10,21,              2.87,    5.57,   14.77,  100.67,    0.07,    6.88
44.25251,38.83211,2008,10,22,              3.32,    6.90,   14.38,  100.62,    0.00,    6.50
44.25251,38.83211,2008,10,23,              2.16,    3.98,   14.52,  100.62,    0.00,    7.24
44.25251,38.83211,2008,10,24,              2.06,    4.25,   14.81,  100.56,    0.01,    7.79
44.25251,38.83211,2008,10,25,              1.59,    4.64,   14.93,  100.69,    1.23,    8.48
44.25251,38.83211,2008,10,26,              2.41,    5.44,   15.24,  100.64,    0.06,    7.68
44.25251,38.83211,2008,10,27,              3.08,    2.44,   15.08,  100.32,    0.02,    8.20
44.25251,38.83211,2008,10,28,              3.13,    3.06,   15.35,  100.24,    0.00,    8.41
44.25251,38.83211,2008,10,29,              2.68,    2.39,   15.14,  100.66,    0.00,    8.84
44.25251,38.83211,2008,10,30,              3.08,    2.32,   15.13,  100.76,    0.00,    8.52
44.25251,38.83211,2008,10,31,              3.04,    3.33,   15.01,  100.74,    0.00,    8.07
44.25251,38.83211,2008,11,01,              3.14,    2.70,   14.41,  100.96,    0.00,    7.98
44.25251,38.83211,2008,11,02,              2.93,    3.31,   14.38,  100.84,    0.00,    7.92
44.25251,38.83211,2008,11,03,              2.94,    4.23,   14.85,  100.55,    0.00,    6.86
44.25251,38.83211,2008,11,04,              2.11,    5.05,   14.28,  100.96,    0.01,    7.30
44.25251,38.83211,2008,11,05,              2.21,    4.72,   13.89,  100.99,    0.00,    6.69
44.25251,38.83211,2008,11,06,              1.31,    2.84,   13.06,  100.49,    1.52,    6.28
44.25251,38.83211,2008,11,07,              2.76,   10.48,   10.72,  101.01,    0.89,    4.84
44.25251,38.83211,2008,11,08,              2.75,    6.48,    9.97,  101.47,    0.12,    4.58
44.25251,38.83211,2008,11,09,              2.76,    8.46,    9.99,  101.68,    0.00,    4.19
44.25251,38.83211,2008,11,10,              2.81,    3.86,   10.45,  101.64,    0.00,    4.46
44.25251,38.83211,2008,11,11,              2.57,    2.71,   10.52,  101.26,    0.00,    5.06
44.25251,38.83211,2008,11,12,              2.64,    3.27,   11.32,  100.78,    0.00,    5.49
44.25251,38.83211,2008,11,13,              1.69,    5.39,   12.30,  100.54,    0.03,    7.48
44.25251,38.83211,2008,11,14,              2.21,    2.71,   12.26,  100.95,    0.01,    6.98
44.25251,38.83211,2008,11,15,              1.51,    2.31,   11.46,  101.14,    0.86,    6.32
44.25251,38.83211,2008,11,16,              1.61,    2.33,   10.01,  101.00,    4.69,    5.77
44.25251,38.83211,2008,11,17,              1.34,    4.50,   11.64,  100.41,    0.39,    7.01
44.25251,38.83211,2008,11,18,              0.75,    4.42,   12.07,  100.20,   22.59,    7.30
44.25251,38.83211,2008,11,19,              1.33,    5.10,   10.99,  100.32,   12.03,    6.66
44.25251,38.83211,2008,11,20,              1.76,    6.05,   12.75,   99.69,   21.71,    8.05
44.25251,38.83211,2008,11,21,              0.78,    8.79,   12.91,   99.57,    6.60,    7.82
44.25251,38.83211,2008,11,22,              1.82,   10.72,   14.34,   98.73,    1.10,    8.14
44.25251,38.83211,2008,11,23,              0.66,   10.27,   12.35,   98.99,   23.23,    6.31
44.25251,38.83211,2008,11,24,              0.79,    4.37,    8.85,  100.20,    9.68,    5.17
44.25251,38.83211,2008,11,25,              1.18,    4.71,   10.85,  100.53,    5.66,    7.52
44.25251,38.83211,2008,11,26,              2.07,    6.49,   12.91,  100.23,    0.10,    8.70
44.25251,38.83211,2008,11,27,              0.33,    6.87,   10.24,  100.12,    5.48,    6.82
44.25251,38.83211,2008,11,28,              0.91,    7.32,    8.14,  100.66,    1.54,    5.12
44.25251,38.83211,2008,11,29,              1.55,    2.29,    9.02,  100.91,    0.02,    5.92
44.25251,38.83211,2008,11,30,              1.17,    3.73,   10.50,  100.74,    1.61,    7.20
44.25251,38.83211,2008,12,01,              1.54,    2.82,   10.99,  101.08,    1.73,    7.30
44.25251,38.83211,2008,12,02,              2.11,    2.94,   10.04,  101.03,    0.00,    7.01
44.25251,38.83211,2008,12,03,              2.09,    3.43,   10.20,  100.93,    0.00,    6.85
44.25251,38.83211,2008,12,04,              2.01,    3.76,   11.22,  100.80,    0.00,    6.55
44.25251,38.83211,2008,12,05,              1.15,    7.34,   13.12,  100.61,    0.00,    7.58
44.25251,38.83211,2008,12,06,              1.71,    4.47,   12.35,  100.79,    0.00,    7.63
44.25251,38.83211,2008,12,07,              1.63,    4.65,   12.57,   99.80,    0.01,    7.19
44.25251,38.83211,2008,12,08,              1.07,    4.78,   12.68,   99.50,    2.36,    8.08
44.25251,38.83211,2008,12,09,              0.56,    4.24,    9.84,  100.12,   11.34,    5.82
44.25251,38.83211,2008,12,10,              1.59,    6.13,    7.28,  101.08,    1.47,    4.17
44.25251,38.83211,2008,12,11,              1.94,    4.05,    6.23,  101.84,    0.02,    3.83
44.25251,38.83211,2008,12,12,              2.03,    7.12,    6.49,  101.42,    0.00,    3.90
44.25251,38.83211,2008,12,13,              1.42,    7.33,    6.43,  100.74,    0.00,    4.10
44.25251,38.83211,2008,12,14,              1.30,    6.80,    6.02,  100.79,    0.01,    4.06
44.25251,38.83211,2008,12,15,              2.06,   11.63,    4.61,  101.10,    0.00,    2.97
44.25251,38.83211,2008,12,16,              1.95,    6.32,    3.75,  101.31,    0.00,    3.25
44.25251,38.83211,2008,12,17,              1.96,    4.17,    3.44,  101.27,    0.00,    3.41
44.25251,38.83211,2008,12,18,              1.66,    3.55,    4.50,  101.29,    0.00,    3.78
44.25251,38.83211,2008,12,19,              1.91,    2.87,    4.83,  100.72,    0.00,    3.92
44.25251,38.83211,2008,12,20,              1.62,    3.67,    5.61,  100.14,    0.00,    4.12
44.25251,38.83211,2008,12,21,              0.77,    6.90,    7.38,   99.67,    1.96,    5.70
44.25251,38.83211,2008,12,22,              0.80,    5.96,    8.39,  100.07,    3.49,    6.32
44.25251,38.83211,2008,12,23,              0.71,    2.25,    7.09,   99.75,    7.38,    5.34
44.25251,38.83211,2008,12,24,              0.49,    2.57,    7.29,   99.06,   21.96,    5.59
44.25251,38.83211,2008,12,25,              0.51,    4.89,    6.13,   99.82,    9.74,    4.71
44.25251,38.83211,2008,12,26,              1.01,    5.05,    5.24,  101.33,    0.30,    3.83
44.25251,38.83211,2008,12,27,              0.57,    3.57,    4.41,  100.98,   15.53,    3.95
44.25251,38.83211,2008,12,28,              1.28,    5.71,    2.54,  101.04,    8.47,    3.10
44.25251,38.83211,2008,12,29,              1.22,    4.91,    1.37,  101.08,    1.12,    2.65
44.25251,38.83211,2008,12,30,              1.58,    7.54,    1.07,  101.39,    0.11,    2.50
44.25251,38.83211,2008,12,31,              1.84,    5.13,    0.32,  101.30,    0.14,    2.48
44.25251,38.83211,2009,01,01,              1.71,    4.61,    0.24,  100.87,    0.36,    2.65
44.25251,38.83211,2009,01,02,              0.67,    7.89,    5.56,  100.35,   11.10,    4.50
44.25251,38.83211,2009,01,03,              0.51,    4.14,    2.70,  100.56,    5.98,    3.27
44.25251,38.83211,2009,01,04,              1.52,    4.05,    2.11,  100.47,    4.93,    2.99
44.25251,38.83211,2009,01,05,              0.61,    5.37,    4.24,   99.85,   34.84,    4.21
44.25251,38.83211,2009,01,06,              1.45,    8.55,    1.20,  100.50,    0.71,    2.85
44.25251,38.83211,2009,01,07,              1.68,    6.27,   -0.59,  100.37,    1.15,    2.69
44.25251,38.83211,2009,01,08,              1.72,    4.81,    1.34,  100.79,    0.75,    3.24
44.25251,38.83211,2009,01,09,              1.54,    6.68,    0.89,  101.25,    7.15,    2.76
44.25251,38.83211,2009,01,10,              0.86,    8.43,    4.40,  100.98,    3.47,    3.74
44.25251,38.83211,2009,01,11,              0.74,    6.50,    2.20,  101.08,    6.24,    3.29
44.25251,38.83211,2009,01,12,              1.86,    5.34,    1.00,  102.02,    0.00,    2.81
44.25251,38.83211,2009,01,13,              1.43,    5.52,    4.12,  102.11,    0.00,    4.00
44.25251,38.83211,2009,01,14,              2.09,    4.69,    3.33,  101.61,    0.00,    4.08
44.25251,38.83211,2009,01,15,              1.28,    7.33,    4.55,  101.02,    0.01,    4.96
44.25251,38.83211,2009,01,16,              2.01,    5.97,    5.65,  100.40,    0.08,    5.18
44.25251,38.83211,2009,01,17,              0.61,    7.22,    6.54,   99.84,   10.09,    5.70
44.25251,38.83211,2009,01,18,              1.40,    6.97,    5.18,  100.73,    5.08,    4.00
44.25251,38.83211,2009,01,19,              0.89,    8.30,    6.30,  100.27,    5.26,    4.83
44.25251,38.83211,2009,01,20,              0.70,    6.49,    6.85,  100.22,    5.33,    5.38
44.25251,38.83211,2009,01,21,              1.64,    2.71,    5.66,  101.03,    0.34,    4.64
44.25251,38.83211,2009,01,22,              2.11,    3.42,    4.92,  101.07,    0.00,    4.57
44.25251,38.83211,2009,01,23,              2.18,    6.88,    5.93,   99.75,    0.00,    4.83
44.25251,38.83211,2009,01,24,              1.53,   10.44,    7.96,   99.09,    0.02,    5.15
44.25251,38.83211,2009,01,25,              1.29,    9.18,    8.22,   99.20,    0.07,    5.66
44.25251,38.83211,2009,01,26,              0.78,   10.27,    8.54,   99.37,    4.49,    6.56
44.25251,38.83211,2009,01,27,              1.30,    6.31,    8.62,  100.02,    4.90,    6.62
44.25251,38.83211,2009,01,28,              2.56,    5.63,    8.68,  100.08,    0.70,    6.39
44.25251,38.83211,2009,01,29,              1.69,    5.54,    6.88,   99.42,    0.06,    5.40
44.25251,38.83211,2009,01,30,              1.66,    3.25,    8.17,   99.40,    2.73,    6.27
44.25251,38.83211,2009,01,31,              1.15,    3.28,    6.59,   99.53,   11.37,    5.62
44.25251,38.83211,2009,02,01,              1.32,    4.77,    7.02,  100.14,   11.95,    5.27
44.25251,38.83211,2009,02,02,              1.38,    3.24,    6.34,  100.84,    4.06,    4.84
44.25251,38.83211,2009,02,03,              1.31,    3.96,    5.52,  101.17,    3.76,    4.34
44.25251,38.83211,2009,02,04,              1.54,    6.50,    6.55,  100.61,    0.06,    4.96
44.25251,38.83211,2009,02,05,              2.56,    8.49,    8.42,   99.65,    0.60,    6.03
44.25251,38.83211,2009,02,06,              1.68,    6.68,    8.51,   99.66,    8.74,    6.69
44.25251,38.83211,2009,02,07,              2.13,    5.13,    8.69,   99.75,    1.00,    6.55
44.25251,38.83211,2009,02,08,              2.74,    8.37,    8.86,   99.62,    2.40,    6.43
44.25251,38.83211,2009,02,09,              0.98,   10.26,    9.13,   99.26,   13.06,    7.01
44.25251,38.83211,2009,02,10,              1.04,    8.74,    8.60,   98.73,    9.56,    6.70
44.25251,38.83211,2009,02,11,              1.28,    4.43,    6.37,   99.43,    1.28,    5.06
44.25251,38.83211,2009,02,12,              3.22,    8.29,    7.86,   99.48,    2.15,    5.58
44.25251,38.83211,2009,02,13,              2.61,    7.94,    9.17,   99.57,    1.04,    6.55
44.25251,38.83211,2009,02,14,              2.97,    8.46,    9.65,   99.36,    0.07,    6.48
44.25251,38.83211,2009,02,15,              2.11,    7.54,    9.49,   99.16,    0.30,    6.42
44.25251,38.83211,2009,02,16,              1.15,    5.25,    7.05,   99.46,    8.00,    5.45
44.25251,38.83211,2009,02,17,              2.80,    4.58,    4.65,  100.27,    8.21,    3.93
44.25251,38.83211,2009,02,18,              2.98,    4.76,    4.75,  100.66,    0.28,    3.87
44.25251,38.83211,2009,02,19,              3.69,    5.74,    5.91,  100.45,    0.01,    4.11
44.25251,38.83211,2009,02,20,              3.23,    7.67,    5.03,   99.66,    0.01,    3.86
44.25251,38.83211,2009,02,21,              2.42,    5.22,    5.22,   99.23,    0.15,    4.34
44.25251,38.83211,2009,02,22,              1.58,    5.80,    4.32,   99.52,    0.84,    3.84
44.25251,38.83211,2009,02,23,              2.95,    3.32,    4.86,  100.15,    0.80,    3.98
44.25251,38.83211,2009,02,24,              2.19,    4.24,    6.65,  100.02,    1.27,    4.83
44.25251,38.83211,2009,02,25,              2.11,    4.89,    6.62,  100.26,    4.21,    5.30
44.25251,38.83211,2009,02,26,              2.91,    4.10,    6.56,  100.36,    0.05,    4.52
44.25251,38.83211,2009,02,27,              2.32,    4.92,    6.56,   99.40,    0.44,    5.06
44.25251,38.83211,2009,02,28,              1.06,    4.11,    7.18,   99.02,    3.67,    5.32
44.25251,38.83211,2009,03,01,              2.58,    5.34,    5.51,   99.90,    5.91,    4.24
44.25251,38.83211,2009,03,02,              3.37,    5.61,    4.07,   99.85,    2.25,    3.35
44.25251,38.83211,2009,03,03,              1.93,    6.22,    4.32,  100.16,    3.96,    3.61
44.25251,38.83211,2009,03,04,              2.46,    3.07,    4.33,  100.51,    8.26,    3.65
44.25251,38.83211,2009,03,05,              4.41,    4.50,    4.58,  100.47,    0.01,    3.77
44.25251,38.83211,2009,03,06,              2.21,    9.59,    7.69,   99.58,    0.24,    5.59
44.25251,38.83211,2009,03,07,              2.87,    9.94,   10.00,   99.33,    0.16,    6.56
44.25251,38.83211,2009,03,08,              1.23,    7.41,    9.84,   99.13,    7.59,    6.71
44.25251,38.83211,2009,03,09,              3.41,    3.41,    9.05,   99.13,    2.56,    6.69
44.25251,38.83211,2009,03,10,              2.46,    6.57,    8.45,   99.55,    1.08,    6.35
44.25251,38.83211,2009,03,11,              2.44,    5.99,    7.59,   99.67,   13.80,    5.89
