LAT,LON,YEAR,MO,DY,PRECTOT,QV2M,PS,T2M,WS50M,ALLSKY_SFC_SW_DWN
44.25301,38.83041,2017,08,10,    0.00,   13.65,   99.84,   29.69,    5.19,              6.79
44.25301,38.83041,2017,08,11,    0.00,   13.32,   99.47,   28.62,    3.38,              6.60
44.25301,38.83041,2017,08,12,    0.02,   14.51,   99.24,   29.27,    2.51,              6.56
44.25301,38.83041,2017,08,13,    0.02,   15.17,   99.05,   29.55,    2.03,              6.38
44.25301,38.83041,2017,08,14,    0.29,   15.88,   99.35,   27.75,    3.36,              5.43
44.25301,38.83041,2017,08,15,    0.42,   14.26,   99.59,   27.80,    3.17,              3.02
44.25301,38.83041,2017,08,16,    0.02,   12.27,   99.50,   28.08,    5.21,              6.35
44.25301,38.83041,2017,08,17,    0.06,   13.65,   99.42,   28.21,    2.88,              4.64
44.25301,38.83041,2017,08,18,    0.34,   13.87,   99.62,   27.17,    2.63,              4.96
44.25301,38.83041,2017,08,19,    1.04,   13.20,   99.84,   26.56,    2.47,              5.91
44.25301,38.83041,2017,08,20,    0.87,   13.74,   99.75,   28.00,    2.32,              5.81
44.25301,38.83041,2017,08,21,    0.03,   13.40,   99.33,   27.89,    2.74,              6.35
44.25301,38.83041,2017,08,22,    2.09,   15.16,   99.32,   25.97,    4.89,              5.71
44.25301,38.83041,2017,08,23,    4.36,   12.95,   99.82,   22.87,    4.16,              3.57
44.25301,38.83041,2017,08,24,    0.03,    9.51,  100.34,   23.71,    3.38,              6.23
44.25301,38.83041,2017,08,25,    0.03,   10.12,  100.53,   23.87,    6.45,              6.17
44.25301,38.83041,2017,08,26,    0.00,   11.38,  100.27,   25.15,    5.20,              6.10
44.25301,38.83041,2017,08,27,    0.00,   11.44,   99.85,   26.31,    4.46,              6.10
44.25301,38.83041,2017,08,28,    0.15,   12.88,   99.36,   25.92,    3.05,              5.69
44.25301,38.83041,2017,08,29,    2.64,   12.16,   99.46,   25.52,    2.65,              5.31
44.25301,38.83041,2017,08,30,    0.37,   10.28,   99.81,   23.10,    5.08,              5.56
44.25301,38.83041,2017,08,31,   14.29,   10.25,  100.08,   19.02,    3.72,              1.53
44.25301,38.83041,2017,09,01,    0.37,    9.66,  100.10,   19.64,    3.50,              4.72
44.25301,38.83041,2017,09,02,    0.00,    8.75,  100.11,   20.17,    2.52,              5.67
44.25301,38.83041,2017,09,03,    0.00,    8.85,   99.94,   22.91,    2.65,              5.89
44.25301,38.83041,2017,09,04,    0.00,   11.67,   99.71,   24.40,    3.21,              5.86
44.25301,38.83041,2017,09,05,    0.03,   13.01,   99.85,   23.04,    3.00,              5.42
44.25301,38.83041,2017,09,06,    6.59,   12.19,   99.42,   22.09,    3.06,              1.73
44.25301,38.83041,2017,09,07,   10.75,   10.39,  100.06,   20.42,    4.80,              3.69
44.25301,38.83041,2017,09,08,    0.01,   10.55,  100.36,   21.56,    3.63,              5.25
44.25301,38.83041,2017,09,09,    0.00,   10.31,  100.14,   22.80,    3.88,              5.58
44.25301,38.83041,2017,09,10,    0.00,   11.05,   99.97,   23.16,    2.81,              5.41
44.25301,38.83041,2017,09,11,    0.00,   10.92,  100.07,   24.71,    1.67,              5.37
44.25301,38.83041,2017,09,12,    0.00,   11.46,   99.86,   25.63,    3.68,              5.42
44.25301,38.83041,2017,09,13,    0.00,   12.31,   99.85,   25.30,    3.39,              5.24
44.25301,38.83041,2017,09,14,    0.01,   12.70,  100.17,   24.54,    3.45,              5.02
44.25301,38.83041,2017,09,15,    0.00,   11.64,   99.88,   25.15,    3.75,              5.21
44.25301,38.83041,2017,09,16,    0.00,   10.93,  100.14,   25.40,    3.89,              5.19
44.25301,38.83041,2017,09,17,    0.00,   13.22,  100.08,   25.80,    2.42,              5.06
44.25301,38.83041,2017,09,18,    0.00,   13.93,   99.86,   25.06,    2.00,              4.93
44.25301,38.83041,2017,09,19,    0.00,   12.43,   99.87,   25.37,    2.02,              4.92
44.25301,38.83041,2017,09,20,    0.00,   11.36,   99.72,   26.55,    3.72,              4.74
44.25301,38.83041,2017,09,21,    0.00,   10.48,   99.45,   27.42,    4.14,              4.82
44.25301,38.83041,2017,09,22,    1.13,   13.65,   99.48,   24.21,    4.47,              4.03
44.25301,38.83041,2017,09,23,   13.80,   13.56,  100.02,   22.65,    3.96,              1.40
44.25301,38.83041,2017,09,24,    0.25,   10.35,  100.56,   22.07,    4.84,              4.34
44.25301,38.83041,2017,09,25,    0.03,   10.08,  100.46,   22.39,    4.47,              4.54
44.25301,38.83041,2017,09,26,    0.01,    7.01,  100.25,   19.03,    9.11,              4.63
44.25301,38.83041,2017,09,27,    0.40,    6.24,  100.28,   16.67,   10.53,              4.39
44.25301,38.83041,2017,09,28,    0.00,    5.28,  100.62,   14.45,   12.21,              4.65
44.25301,38.83041,2017,09,29,    0.01,    6.64,  100.71,   15.39,    7.44,              4.40
44.25301,38.83041,2017,09,30,    0.00,    6.99,  100.34,   15.90,    5.18,              4.40
44.25301,38.83041,2017,10,01,    0.00,    6.91,  100.32,   14.80,    7.70,              4.46
44.25301,38.83041,2017,10,02,    0.00,    5.89,  100.38,   13.21,    9.68,              4.41
44.25301,38.83041,2017,10,03,    0.43,    5.68,  100.70,   12.93,    7.03,              4.14
44.25301,38.83041,2017,10,04,    0.03,    6.24,  100.96,   14.62,    2.28,              4.32
44.25301,38.83041,2017,10,05,    0.02,    7.78,  100.52,   16.23,    3.53,              4.10
44.25301,38.83041,2017,10,06,    0.08,    8.85,   99.89,   17.20,    6.69,              2.95
44.25301,38.83041,2017,10,07,    0.00,    8.22,   99.76,   19.47,    3.54,              3.92
44.25301,38.83041,2017,10,08,    0.02,    8.23,   99.47,   20.53,    5.26,              4.01
44.25301,38.83041,2017,10,09,    2.78,    8.94,   99.94,   15.19,    4.87,              0.73
44.25301,38.83041,2017,10,10,    1.18,    7.18,  100.41,   15.17,    3.50,              3.63
44.25301,38.83041,2017,10,11,    0.32,    7.22,  100.64,   15.31,    2.87,              3.21
44.25301,38.83041,2017,10,12,    0.37,    7.31,  100.83,   14.49,    3.34,              3.56
44.25301,38.83041,2017,10,13,    0.02,    7.72,  100.73,   14.72,    4.84,              3.48
44.25301,38.83041,2017,10,14,   15.29,    8.37,  100.29,   14.31,    5.10,              1.28
44.25301,38.83041,2017,10,15,   43.20,    7.47,  100.39,   13.34,    6.35,              2.52
44.25301,38.83041,2017,10,16,   12.96,    7.21,  100.28,   12.82,    8.10,              2.25
44.25301,38.83041,2017,10,17,    0.18,    7.73,  100.87,   13.99,    5.59,              2.95
44.25301,38.83041,2017,10,18,    0.36,    9.13,  100.93,   15.26,    4.53,              2.06
44.25301,38.83041,2017,10,19,    0.00,    7.83,  100.69,   15.35,    2.70,              3.25
44.25301,38.83041,2017,10,20,    0.00,    7.24,  100.45,   15.84,    1.76,              3.27
44.25301,38.83041,2017,10,21,    0.00,    7.69,  100.21,   15.27,    1.42,              2.92
44.25301,38.83041,2017,10,22,    4.49,    8.85,   99.81,   13.66,    4.99,              0.90
44.25301,38.83041,2017,10,23,    4.12,    8.08,  100.07,   12.73,    3.74,              1.42
44.25301,38.83041,2017,10,24,    0.01,    8.21,   99.71,   15.16,    4.39,              2.05
44.25301,38.83041,2017,10,25,    0.21,    8.74,  100.00,   17.01,    3.34,              2.17
44.25301,38.83041,2017,10,26,    4.47,    7.54,  100.36,   12.20,    3.80,              0.91
44.25301,38.83041,2017,10,27,    1.60,    6.94,  100.43,   11.48,    4.71,              1.58
44.25301,38.83041,2017,10,28,    0.30,    9.50,   99.40,   15.82,    5.79,              2.13
44.25301,38.83041,2017,10,29,   18.96,    9.07,   98.87,   13.52,    4.00,              0.29
44.25301,38.83041,2017,10,30,   33.60,    7.89,   98.62,   12.10,    8.59,              0.49
44.25301,38.83041,2017,10,31,    5.82,    5.51,   99.79,   10.08,    9.31,              1.51
44.25301,38.83041,2017,11,01,   11.95,    5.28,  100.48,    7.15,    5.72,              0.90
44.25301,38.83041,2017,11,02,    5.27,    5.54,  100.70,    9.22,    7.47,              1.86
44.25301,38.83041,2017,11,03,    0.00,    5.95,  100.34,   11.75,    5.53,              2.72
44.25301,38.83041,2017,11,04,    0.00,    5.37,  100.38,   12.42,    1.47,              2.60
44.25301,38.83041,2017,11,05,    0.00,    5.51,  100.60,   11.02,    4.06,              2.64
44.25301,38.83041,2017,11,06,    0.21,    7.27,  100.30,   12.14,    4.53,              0.65
44.25301,38.83041,2017,11,07,    6.10,    8.23,  100.86,   12.63,    3.88,              1.24
44.25301,38.83041,2017,11,08,    0.35,    7.45,  101.05,   12.54,    2.34,              1.80
44.25301,38.83041,2017,11,09,    0.02,    7.01,  100.77,   11.99,    2.41,              1.62
44.25301,38.83041,2017,11,10,    0.19,    6.60,  100.53,   11.95,    2.30,              1.43
44.25301,38.83041,2017,11,11,    0.68,    7.34,  100.46,   11.54,    2.50,              1.35
44.25301,38.83041,2017,11,12,    6.44,    8.01,  100.35,   12.46,    6.09,              1.24
44.25301,38.83041,2017,11,13,    0.82,    8.87,  100.30,   14.49,    5.86,              1.97
44.25301,38.83041,2017,11,14,    0.00,    7.61,   99.99,   14.64,    4.54,              2.28
44.25301,38.83041,2017,11,15,    0.03,    8.39,  100.58,   13.08,    3.44,              1.57
44.25301,38.83041,2017,11,16,    0.12,    7.33,  101.02,   11.49,    3.56,              1.08
44.25301,38.83041,2017,11,17,    0.03,    7.00,  100.75,   11.20,    4.90,              1.43
44.25301,38.83041,2017,11,18,    0.00,    7.85,  100.29,   12.51,    3.26,              1.77
44.25301,38.83041,2017,11,19,    0.01,    8.14,   99.71,   14.03,    6.04,              2.11
44.25301,38.83041,2017,11,20,    2.44,    8.57,   99.32,   14.45,    8.64,              1.13
44.25301,38.83041,2017,11,21,   15.64,    7.91,   98.58,   11.56,    6.20,              0.32
44.25301,38.83041,2017,11,22,    5.44,    4.22,   99.96,    4.38,    4.21,              1.65
44.25301,38.83041,2017,11,23,    5.57,    3.95,  100.20,    2.84,    6.08,              1.16
44.25301,38.83041,2017,11,24,    3.23,    3.79,  100.68,    1.86,    4.07,              0.57
44.25301,38.83041,2017,11,25,    0.01,    3.74,  101.29,    2.74,    4.05,              1.96
44.25301,38.83041,2017,11,26,    0.03,    4.73,  100.84,    7.80,    3.59,              1.35
44.25301,38.83041,2017,11,27,    0.00,    4.38,  100.63,    5.39,    5.09,              1.67
44.25301,38.83041,2017,11,28,    0.01,    5.11,  100.29,    7.26,    4.34,              1.25
44.25301,38.83041,2017,11,29,    7.93,    6.85,  100.18,    9.94,    6.72,              0.43
44.25301,38.83041,2017,11,30,    0.56,    6.00,  100.96,    8.98,    4.05,              1.21
44.25301,38.83041,2017,12,01,    0.00,    6.28,  100.92,   10.45,    5.82,              1.84
44.25301,38.83041,2017,12,02,    0.00,    6.07,  100.88,   11.79,    4.65,              1.81
44.25301,38.83041,2017,12,03,    0.00,    6.72,  100.82,   12.10,    5.21,              1.32
44.25301,38.83041,2017,12,04,    1.32,    7.76,  100.34,   12.39,    5.09,              1.04
44.25301,38.83041,2017,12,05,   14.95,    5.91,   99.99,    7.53,    5.39,              0.34
44.25301,38.83041,2017,12,06,    1.32,    3.91,  100.23,    3.00,    5.64,              1.52
44.25301,38.83041,2017,12,07,   21.77,    5.06,  100.12,    5.11,    5.89,              0.23
44.25301,38.83041,2017,12,08,    8.07,    5.59,  100.49,    6.57,    4.67,              0.62
44.25301,38.83041,2017,12,09,    0.19,    6.56,  100.61,   10.33,    7.53,              1.57
44.25301,38.83041,2017,12,10,    3.35,    6.81,  100.12,   11.10,    9.54,              1.74
44.25301,38.83041,2017,12,11,    4.29,    5.38,  100.99,    7.67,    5.88,              1.21
44.25301,38.83041,2017,12,12,    0.00,    6.46,  101.01,   10.13,    7.38,              1.63
44.25301,38.83041,2017,12,13,    0.00,    5.51,  100.62,   10.82,    2.66,              1.74
44.25301,38.83041,2017,12,14,    0.00,    5.72,  100.16,    9.71,    3.69,              1.28
44.25301,38.83041,2017,12,15,    0.63,    7.12,  100.29,   10.07,    5.65,              0.39
44.25301,38.83041,2017,12,16,    0.01,    6.93,  100.33,   10.96,    6.41,              1.62
44.25301,38.83041,2017,12,17,    0.01,    6.98,  100.23,   11.62,    7.27,              0.80
44.25301,38.83041,2017,12,18,    3.09,    7.39,  100.13,   11.58,    6.75,              0.34
44.25301,38.83041,2017,12,19,   10.75,    5.58,  100.55,    7.27,    2.68,              0.98
44.25301,38.83041,2017,12,20,    4.15,    5.45,  101.06,    6.55,    4.57,              0.60
44.25301,38.83041,2017,12,21,    2.48,    4.25,  101.47,    4.08,    5.38,              1.02
44.25301,38.83041,2017,12,22,    8.62,    3.90,  100.95,    3.52,    3.64,              1.48
44.25301,38.83041,2017,12,23,    5.68,    4.11,   99.77,    3.46,    5.33,              0.41
44.25301,38.83041,2017,12,24,    5.46,    4.23,   99.85,    3.86,    7.23,              0.99
44.25301,38.83041,2017,12,25,   13.45,    6.33,  100.25,    8.62,    9.27,              0.46
44.25301,38.83041,2017,12,26,    2.90,    6.42,  101.02,    8.81,    5.72,              0.57
44.25301,38.83041,2017,12,27,    0.00,    6.57,  100.57,    9.81,    7.48,              1.24
44.25301,38.83041,2017,12,28,    0.01,    6.25,  100.22,    9.63,    4.67,              1.61
44.25301,38.83041,2017,12,29,    0.00,    6.46,  100.18,   10.72,    7.62,              1.29
44.25301,38.83041,2017,12,30,    0.03,    6.95,   99.85,   10.99,    6.50,              1.50
44.25301,38.83041,2017,12,31,    0.74,    7.80,   99.93,   11.09,    6.56,              0.80
44.25301,38.83041,2018,01,01,    9.35,    5.88,   99.93,    7.78,    4.46,              0.76
44.25301,38.83041,2018,01,02,    0.08,    5.52,  100.06,    6.76,    4.66,              1.10
44.25301,38.83041,2018,01,03,    0.00,    5.74,   99.91,    7.58,    4.85,              1.00
44.25301,38.83041,2018,01,04,    0.75,    6.23,   99.40,    9.16,    6.20,              0.53
44.25301,38.83041,2018,01,05,    0.21,    6.36,   99.49,   10.82,    2.67,              0.67
44.25301,38.83041,2018,01,06,    0.09,    5.31,  100.61,    6.42,    2.82,              1.33
44.25301,38.83041,2018,01,07,    0.03,    5.78,  101.40,    7.50,    4.80,              1.58
44.25301,38.83041,2018,01,08,    1.10,    6.93,  101.40,    9.77,    5.54,              0.54
44.25301,38.83041,2018,01,09,   10.42,    4.55,  101.42,    4.19,    5.99,              1.10
44.25301,38.83041,2018,01,10,    0.00,    3.05,  101.59,    1.11,    4.16,              1.91
44.25301,38.83041,2018,01,11,    0.27,    3.85,  100.43,    4.37,    4.26,              1.88
44.25301,38.83041,2018,01,12,    1.24,    4.54,  100.10,    3.93,    7.85,              0.79
44.25301,38.83041,2018,01,13,    0.61,    3.26,  100.77,    0.06,   11.27,              1.35
44.25301,38.83041,2018,01,14,    1.08,    3.64,  100.48,    1.38,    5.67,              0.69
44.25301,38.83041,2018,01,15,    1.90,    3.53,  101.15,    1.57,    3.90,              0.56
44.25301,38.83041,2018,01,16,    4.02,    4.14,  100.88,    3.46,    4.31,              0.84
44.25301,38.83041,2018,01,17,    8.70,    5.40,   99.65,    5.88,    7.77,              1.02
44.25301,38.83041,2018,01,18,    2.89,    5.50,   98.63,    7.17,    7.65,              2.12
44.25301,38.83041,2018,01,19,   13.78,    5.94,   99.12,    7.13,    7.33,              0.56
44.25301,38.83041,2018,01,20,    0.28,    5.30,  100.29,    7.23,    7.41,              1.17
44.25301,38.83041,2018,01,21,    3.08,    6.22,   99.89,    8.37,    7.62,              0.96
44.25301,38.83041,2018,01,22,    0.09,    6.08,   99.22,    8.43,    6.26,              0.92
44.25301,38.83041,2018,01,23,    8.27,    6.38,   99.24,    8.30,    6.42,              0.57
44.25301,38.83041,2018,01,24,    4.09,    3.45,  100.75,    0.57,    5.18,              1.08
44.25301,38.83041,2018,01,25,    0.04,    3.12,  101.14,   -0.84,    7.59,              1.36
44.25301,38.83041,2018,01,26,    0.05,    3.84,  100.92,    2.49,    5.21,              1.53
44.25301,38.83041,2018,01,27,    0.00,    3.69,  101.30,    2.16,    3.38,              1.58
44.25301,38.83041,2018,01,28,    0.10,    4.35,  101.63,    3.67,    3.17,              0.86
44.25301,38.83041,2018,01,29,   11.67,    4.65,  101.00,    3.78,    5.09,              0.45
44.25301,38.83041,2018,01,30,   14.16,    5.32,  100.54,    5.76,    7.72,              1.01
44.25301,38.83041,2018,01,31,   10.69,    4.66,  100.43,    5.01,    7.54,              1.75
44.25301,38.83041,2018,02,01,    0.76,    4.17,  100.96,    3.94,    5.42,              2.06
44.25301,38.83041,2018,02,02,    0.57,    5.28,  100.76,    7.90,    8.50,              2.38
44.25301,38.83041,2018,02,03,    2.59,    6.36,  100.48,    9.67,    7.76,              0.94
44.25301,38.83041,2018,02,04,    1.02,    6.67,   99.82,   10.40,    9.31,              0.61
44.25301,38.83041,2018,02,05,    6.72,    4.77,  100.37,    5.80,    4.92,              2.33
44.25301,38.83041,2018,02,06,    0.08,    3.91,  101.07,    4.52,    2.56,              1.69
44.25301,38.83041,2018,02,07,    0.00,    4.83,  101.36,    6.34,    3.80,              2.70
44.25301,38.83041,2018,02,08,    0.60,    5.71,  100.46,    8.89,    5.34,-999
44.25301,38.83041,2018,02,09,    9.66,    6.44,   99.95,    8.65,    5.88,              0.72
44.25301,38.83041,2018,02,10,    0.11,    5.73,  100.21,    8.17,    3.67,              2.20
44.25301,38.83041,2018,02,11,    0.05,    5.46,   99.13,    8.23,    4.85,              0.83
44.25301,38.83041,2018,02,12,   14.13,    6.22,   99.12,    7.92,    7.59,              0.85
44.25301,38.83041,2018,02,13,    9.67,    5.04,   99.97,    5.19,    4.06,              1.00
44.25301,38.83041,2018,02,14,    2.22,    4.77,  100.51,    6.16,    3.01,              1.54
44.25301,38.83041,2018,02,15,    0.06,    5.83,  100.63,    7.97,    5.70,              2.15
44.25301,38.83041,2018,02,16,    0.00,    5.52,  100.79,    8.73,    4.94,              2.08
44.25301,38.83041,2018,02,17,    0.01,    5.36,  100.42,    8.98,    2.58,              2.64
44.25301,38.83041,2018,02,18,    0.08,    4.83,  100.44,    5.17,    4.87,              1.08
44.25301,38.83041,2018,02,19,    0.05,    4.28,  100.54,    4.30,    2.75,              1.37
44.25301,38.83041,2018,02,20,    1.57,    4.40,  100.43,    3.89,    5.74,              1.84
44.25301,38.83041,2018,02,21,    0.03,    4.77,  100.15,    5.99,    3.86,              2.37
44.25301,38.83041,2018,02,22,    0.15,    5.32,   99.93,    7.00,    2.35,              1.95
44.25301,38.83041,2018,02,23,    2.02,    5.57,   99.80,    6.62,    2.49,              0.70
44.25301,38.83041,2018,02,24,    1.65,    4.66,   99.77,    4.25,    1.90,              0.92
44.25301,38.83041,2018,02,25,    9.36,    4.47,   99.37,    3.12,    6.60,              0.98
44.25301,38.83041,2018,02,26,    1.01,    3.40,   99.98,    0.29,    7.50,              2.95
44.25301,38.83041,2018,02,27,    5.60,    5.08,   99.37,    5.18,    6.40,              0.65
44.25301,38.83041,2018,02,28,    6.70,    5.97,   99.70,    8.18,    6.60,              2.85
44.25301,38.83041,2018,03,01,   15.18,    4.10,  100.23,    3.72,    7.22,              1.59
44.25301,38.83041,2018,03,02,    0.14,    3.72,  100.49,    3.57,    4.57,              2.83
44.25301,38.83041,2018,03,03,    8.79,    6.20,   99.08,    9.00,   10.21,              1.17
44.25301,38.83041,2018,03,04,   16.77,    6.36,   98.87,    8.54,    8.03,              2.20
44.25301,38.83041,2018,03,05,    0.63,    3.44,   99.91,    2.40,    4.28,              3.69
44.25301,38.83041,2018,03,06,    0.01,    4.22,   99.85,    6.30,    4.85,              4.25
44.25301,38.83041,2018,03,07,    1.49,    6.90,   99.36,   10.25,    9.00,              1.98
44.25301,38.83041,2018,03,08,    2.29,    7.36,   99.12,   10.26,    5.38,              3.14
44.25301,38.83041,2018,03,09,    0.73,    5.31,   99.50,    6.32,    6.04,              2.33
44.25301,38.83041,2018,03,10,    9.06,    5.08,  100.23,    5.04,    4.44,              1.39
44.25301,38.83041,2018,03,11,    6.73,    5.56,  100.26,    7.82,    2.42,              1.19
44.25301,38.83041,2018,03,12,    0.06,    4.77,  100.46,    6.76,    5.11,              3.27
44.25301,38.83041,2018,03,13,    0.00,    5.43,   99.81,    9.15,    4.50,              4.44
44.25301,38.83041,2018,03,14,    6.35,    6.89,   99.46,   10.01,    6.01,              1.86
44.25301,38.83041,2018,03,15,    2.93,    7.05,   99.59,    9.71,    3.95,              2.15
44.25301,38.83041,2018,03,16,    0.12,    5.61,   99.97,    8.52,    3.28,              3.87
44.25301,38.83041,2018,03,17,    0.02,    6.16,   99.92,    8.55,    7.82,              2.62
44.25301,38.83041,2018,03,18,    0.04,    6.74,   99.37,   11.22,    8.85,              2.77
44.25301,38.83041,2018,03,19,    0.35,    7.17,   99.32,   10.71,    4.48,              3.28
44.25301,38.83041,2018,03,20,    1.94,    7.10,   99.20,   10.88,    5.25,              3.29
44.25301,38.83041,2018,03,21,    0.40,    5.83,  100.20,    7.97,    6.72,              1.85
44.25301,38.83041,2018,03,22,    2.41,    5.06,  100.22,    6.00,    4.76,              1.87
44.25301,38.83041,2018,03,23,    3.57,    5.56,   99.18,    6.80,    6.41,              1.83
44.25301,38.83041,2018,03,24,   15.49,    6.56,   98.63,    8.63,    3.94,              0.77
44.25301,38.83041,2018,03,25,    4.42,    5.31,  100.14,    6.90,    2.80,              2.11
44.25301,38.83041,2018,03,26,    1.30,    6.44,  100.59,    8.88,    3.14,              3.08
44.25301,38.83041,2018,03,27,    1.13,    6.91,   99.71,   10.55,    7.40,              1.13
44.25301,38.83041,2018,03,28,    4.03,    6.47,   99.95,    9.98,    3.25,              2.23
44.25301,38.83041,2018,03,29,   18.91,    7.03,   98.95,    9.78,    5.00,              0.61
44.25301,38.83041,2018,03,30,    8.20,    5.28,   99.98,    6.47,    7.33,              3.03
44.25301,38.83041,2018,03,31,    0.81,    5.74,  100.87,    7.52,    3.93,              4.59
44.25301,38.83041,2018,04,01,    0.00,    6.75,  100.03,   11.21,    6.52,              5.39
44.25301,38.83041,2018,04,02,    6.35,    6.78,   99.19,   11.19,    8.03,              3.70
44.25301,38.83041,2018,04,03,    8.00,    5.46,  100.64,    8.57,    4.77,              4.66
44.25301,38.83041,2018,04,04,    0.32,    5.55,  101.03,    8.87,    2.55,              4.81
44.25301,38.83041,2018,04,05,    0.00,    5.64,  100.56,   10.64,    3.05,              5.67
44.25301,38.83041,2018,04,06,    0.00,    6.62,  100.13,   12.56,    4.52,              5.69
44.25301,38.83041,2018,04,07,    0.00,    6.79,  100.19,   14.26,    3.57,              5.74
44.25301,38.83041,2018,04,08,    0.00,    7.14,  100.32,   13.19,    7.95,              5.90
44.25301,38.83041,2018,04,09,    0.00,    7.61,  100.24,   15.08,    4.31,              5.86
44.25301,38.83041,2018,04,10,    0.00,    8.04,  100.02,   16.13,    2.99,              5.82
44.25301,38.83041,2018,04,11,    0.00,    8.35,   99.84,   15.94,    3.52,              5.81
44.25301,38.83041,2018,04,12,    0.00,    8.47,   99.85,   15.57,    3.73,              3.83
44.25301,38.83041,2018,04,13,    0.01,    8.10,  100.07,   14.05,    5.01,              5.53
44.25301,38.83041,2018,04,14,    0.00,    6.13,  100.59,   11.88,    7.35,              6.20
44.25301,38.83041,2018,04,15,    0.00,    4.73,  100.84,    9.57,    8.77,              6.39
44.25301,38.83041,2018,04,16,    0.06,    5.71,  100.96,   10.92,    3.18,              5.98
44.25301,38.83041,2018,04,17,    0.00,    6.30,  100.69,   12.64,    4.50,              5.96
44.25301,38.83041,2018,04,18,    0.00,    6.82,  100.63,   13.60,    2.74,              3.45
44.25301,38.83041,2018,04,19,    3.66,    7.85,  100.00,   12.22,    4.93,              2.89
44.25301,38.83041,2018,04,20,    6.99,    7.36,   99.48,   11.93,    5.00,              2.79
44.25301,38.83041,2018,04,21,    0.59,    6.73,   99.95,   11.93,    4.78,              4.91
44.25301,38.83041,2018,04,22,    0.20,    6.74,   99.93,   11.38,    7.23,              3.82
44.25301,38.83041,2018,04,23,    0.33,    7.46,   99.99,   12.69,    4.73,              5.75
44.25301,38.83041,2018,04,24,    0.01,    6.76,  100.44,   13.29,    1.72,              6.32
44.25301,38.83041,2018,04,25,    0.02,    7.06,  100.32,   14.39,    3.24,              5.71
44.25301,38.83041,2018,04,26,    0.00,    6.89,  100.17,   17.90,    2.21,              6.58
44.25301,38.83041,2018,04,27,    0.00,    8.72,   99.83,   18.73,    4.57,              6.75
44.25301,38.83041,2018,04,28,    0.01,    8.42,  100.30,   15.93,    6.16,              6.67
44.25301,38.83041,2018,04,29,    0.00,    8.34,  100.55,   15.69,    5.07,              6.77
44.25301,38.83041,2018,04,30,    0.01,    8.93,  100.26,   16.71,    3.57,              6.83
44.25301,38.83041,2018,05,01,    0.00,    9.86,  100.10,   18.62,    3.92,              7.05
44.25301,38.83041,2018,05,02,    0.00,    9.50,  100.04,   20.79,    3.19,              7.00
44.25301,38.83041,2018,05,03,    0.00,   10.37,   99.87,   20.39,    2.82,              6.87
44.25301,38.83041,2018,05,04,    0.00,   10.93,   99.78,   20.64,    2.82,              6.38
44.25301,38.83041,2018,05,05,    0.70,   11.13,   99.72,   17.92,    3.88,              5.06
44.25301,38.83041,2018,05,06,    0.25,   11.39,   99.51,   19.47,    3.15,              5.14
44.25301,38.83041,2018,05,07,    0.57,   11.29,   99.39,   17.93,    3.58,              2.42
44.25301,38.83041,2018,05,08,    0.60,   10.98,   98.87,   17.33,    3.53,              1.72
44.25301,38.83041,2018,05,09,    2.28,   10.72,   98.92,   17.28,    1.55,              2.60
44.25301,38.83041,2018,05,10,    3.36,   10.17,   99.24,   16.60,    1.93,              4.15
44.25301,38.83041,2018,05,11,    0.96,    8.51,   99.37,   15.33,    6.52,              6.29
44.25301,38.83041,2018,05,12,    0.91,    6.84,   99.48,   14.18,    5.37,              7.21
44.25301,38.83041,2018,05,13,    1.28,    8.19,   99.89,   14.89,    2.79,              5.04
44.25301,38.83041,2018,05,14,    3.39,    9.24,  100.25,   15.32,    2.23,              3.20
44.25301,38.83041,2018,05,15,    0.28,   10.10,  100.50,   17.44,    1.93,              5.78
44.25301,38.83041,2018,05,16,    0.18,   10.78,  100.46,   18.47,    1.84,              7.07
44.25301,38.83041,2018,05,17,    0.00,   10.24,  100.39,   19.02,    2.09,              7.46
44.25301,38.83041,2018,05,18,    0.46,   10.10,  100.23,   18.70,    2.69,              3.47
44.25301,38.83041,2018,05,19,    0.01,   10.20,  100.12,   20.08,    1.98,              7.51
44.25301,38.83041,2018,05,20,    0.17,   10.88,   99.92,   20.66,    2.55,              7.10
44.25301,38.83041,2018,05,21,    3.83,   11.08,  100.17,   20.34,    2.27,              6.69
44.25301,38.83041,2018,05,22,    0.20,   11.72,  100.38,   20.66,    3.75,              6.89
44.25301,38.83041,2018,05,23,    3.58,   13.61,  100.24,   21.87,    3.39,              4.97
44.25301,38.83041,2018,05,24,    7.32,   13.40,   99.98,   20.66,    3.43,              3.57
44.25301,38.83041,2018,05,25,    0.39,   12.84,   99.61,   21.47,    2.58,              7.44
44.25301,38.83041,2018,05,26,    0.10,   12.38,   99.79,   21.50,    6.47,              7.18
44.25301,38.83041,2018,05,27,    0.01,   10.44,  100.08,   20.36,    5.15,              7.44
44.25301,38.83041,2018,05,28,    0.01,   11.72,  100.07,   22.23,    4.18,              7.54
44.25301,38.83041,2018,05,29,    0.00,    9.71,   99.83,   20.79,    8.47,              6.43
44.25301,38.83041,2018,05,30,    0.18,    9.76,   99.75,   19.48,    4.69,              6.18
44.25301,38.83041,2018,05,31,    0.01,   10.71,   99.60,   20.28,    2.60,              6.89
44.25301,38.83041,2018,06,01,    0.01,   10.29,   99.75,   19.45,    4.34,              7.31
